latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
37.22993,128.32233,303.86,0.61,0.53,2026-05-08,1806,SNPP,SNPP,n,2.0NRT,280.02,1.53,N
37.20485,128.29776,300.86,0.61,0.53,2026-05-08,1806,SNPP,SNPP,n,2.0NRT,279,1.54,N
37.22773,128.32352,304.59,0.61,0.53,2026-05-08,1806,SNPP,SNPP,n,2.0NRT,279.33,1.98,N
37.20254,128.29893,298.55,0.61,0.53,2026-05-08,1806,SNPP,SNPP,n,2.0NRT,277.9,1.04,N
37.48702,126.6403,298.69,0.49,0.49,2026-05-08,1806,SNPP,SNPP,n,2.0NRT,284.22,0.93,N
37.02809,128.32031,295.71,0.61,0.54,2026-05-08,1806,SNPP,SNPP,n,2.0NRT,278.7,1.04,N
37.01181,128.34335,302.9,0.62,0.54,2026-05-08,1806,SNPP,SNPP,n,2.0NRT,280.47,1.2,N
36.98502,126.72953,296.91,0.51,0.49,2026-05-08,1806,SNPP,SNPP,n,2.0NRT,282.55,0.75,N
36.98714,126.70013,302.29,0.51,0.49,2026-05-08,1806,SNPP,SNPP,n,2.0NRT,285.44,1.22,N
36.98455,126.71117,304.43,0.51,0.49,2026-05-08,1806,SNPP,SNPP,n,2.0NRT,285.6,2,N
36.98535,126.6874,299.3,0.5,0.49,2026-05-08,1806,SNPP,SNPP,n,2.0NRT,283.55,1.2,N
36.98405,126.69293,300.05,0.51,0.49,2026-05-08,1806,SNPP,SNPP,n,2.0NRT,285.24,1.19,N
36.98014,126.70956,306.94,0.51,0.49,2026-05-08,1806,SNPP,SNPP,n,2.0NRT,284.74,2.03,N
36.98095,126.6858,301.45,0.5,0.49,2026-05-08,1806,SNPP,SNPP,n,2.0NRT,283.2,1.2,N
36.97964,126.69132,297.81,0.51,0.49,2026-05-08,1806,SNPP,SNPP,n,2.0NRT,284.3,1.19,N
37.00497,126.39204,296.95,0.49,0.48,2026-05-08,1806,SNPP,SNPP,n,2.0NRT,286.2,1.3,N
36.0118,129.37662,297.3,0.37,0.58,2026-05-08,1806,SNPP,SNPP,n,2.0NRT,283.73,1,N
36.00973,129.38455,302.66,0.37,0.58,2026-05-08,1806,SNPP,SNPP,n,2.0NRT,285.35,1.3,N
36.00354,129.38643,304.36,0.37,0.58,2026-05-08,1806,SNPP,SNPP,n,2.0NRT,285.01,1.33,N
36.0025,129.39041,311.16,0.37,0.58,2026-05-08,1806,SNPP,SNPP,n,2.0NRT,286.02,1.33,N
36.00145,129.39442,308.02,0.37,0.58,2026-05-08,1806,SNPP,SNPP,n,2.0NRT,286.23,1.2,N
35.99631,129.39227,306.51,0.37,0.58,2026-05-08,1806,SNPP,SNPP,n,2.0NRT,283.4,1.2,N
35.4466,129.3392,298.51,0.38,0.59,2026-05-08,1809,SNPP,SNPP,n,2.0NRT,287.33,1.46,N
35.4874,129.35941,298.21,0.38,0.59,2026-05-08,1809,SNPP,SNPP,n,2.0NRT,286.59,0.54,N
35.97243,126.60893,296.8,0.53,0.5,2026-05-08,1809,SNPP,SNPP,n,2.0NRT,284.71,1.22,N
35.36684,128.48543,319.08,0.34,0.56,2026-05-08,1809,SNPP,SNPP,n,2.0NRT,283.38,1.42,N
35.08856,128.96211,295.1,0.37,0.58,2026-05-08,1809,SNPP,SNPP,n,2.0NRT,282.65,0.14,N
35.10075,128.82797,303.11,0.36,0.58,2026-05-08,1809,SNPP,SNPP,n,2.0NRT,281.63,0.45,N
34.84172,127.70597,297.94,0.32,0.55,2026-05-08,1809,SNPP,SNPP,n,2.0NRT,286.91,0.54,N
35.49872,129.35353,326.15,0.35,0.57,2026-05-09,0347,SNPP,SNPP,l,2.0NRT,300.66,1.36,D
36.00303,129.39264,330.36,0.34,0.56,2026-05-09,0347,SNPP,SNPP,l,2.0NRT,302.82,3.64,D
36.33955,128.2802,339.02,0.38,0.59,2026-05-09,0347,SNPP,SNPP,n,2.0NRT,296.11,1.93,D
36.15882,126.9907,354.28,0.45,0.63,2026-05-09,0347,SNPP,SNPP,n,2.0NRT,296.91,7.06,D
36.16577,126.99334,342.88,0.45,0.63,2026-05-09,0347,SNPP,SNPP,n,2.0NRT,296.49,5.6,D
36.1656,126.99557,335.04,0.45,0.63,2026-05-09,0347,SNPP,SNPP,n,2.0NRT,296.56,4.97,D
36.16426,126.99077,344.5,0.45,0.63,2026-05-09,0347,SNPP,SNPP,n,2.0NRT,297.2,7.69,D
37.48683,129.05542,327.45,0.33,0.55,2026-05-09,0349,SNPP,SNPP,l,2.0NRT,300.04,2.67,D
36.98262,126.71158,336.59,0.45,0.63,2026-05-09,0349,SNPP,SNPP,n,2.0NRT,303.45,6.48,D
36.98279,126.68964,328.78,0.45,0.63,2026-05-09,0349,SNPP,SNPP,l,2.0NRT,302.17,3.87,D
36.98218,126.7104,329.02,0.45,0.63,2026-05-09,0349,SNPP,SNPP,l,2.0NRT,303.16,6.57,D
36.98336,126.71524,329.21,0.41,0.6,2026-05-09,0527,SNPP,SNPP,l,2.0NRT,300.11,2.43,D
36.98312,126.71058,333.39,0.41,0.6,2026-05-09,0527,SNPP,SNPP,n,2.0NRT,304.09,2.43,D
37.23007,128.32512,311.35,0.53,0.42,2026-05-09,1747,SNPP,SNPP,n,2.0NRT,282.57,2.01,N
37.2036,128.29788,299.73,0.53,0.42,2026-05-09,1747,SNPP,SNPP,n,2.0NRT,279.76,1.42,N
37.4857,126.63907,302.08,0.45,0.39,2026-05-09,1747,SNPP,SNPP,n,2.0NRT,273.61,0.44,N
37.02661,128.32104,314.23,0.53,0.42,2026-05-09,1747,SNPP,SNPP,n,2.0NRT,283.61,2.45,N
37.01046,128.3409,305.28,0.53,0.42,2026-05-09,1747,SNPP,SNPP,n,2.0NRT,281.48,1.56,N
36.98488,126.71013,303.73,0.46,0.39,2026-05-09,1747,SNPP,SNPP,n,2.0NRT,278.11,1.1,N
36.98135,126.70909,318.39,0.46,0.39,2026-05-09,1747,SNPP,SNPP,n,2.0NRT,277.56,2.08,N
36.98168,126.68787,295.29,0.46,0.39,2026-05-09,1747,SNPP,SNPP,n,2.0NRT,273.4,1.4,N
36.02861,129.39613,307.25,0.42,0.45,2026-05-09,1747,SNPP,SNPP,n,2.0NRT,289.7,1.72,N
36.01839,129.38307,301.82,0.42,0.45,2026-05-09,1747,SNPP,SNPP,n,2.0NRT,287.24,1.99,N
36.00932,129.38486,302.34,0.42,0.45,2026-05-09,1747,SNPP,SNPP,n,2.0NRT,286.89,2.41,N
36.00722,129.37453,300.87,0.42,0.45,2026-05-09,1747,SNPP,SNPP,n,2.0NRT,284.58,0.95,N
36.00624,129.37901,297.3,0.42,0.45,2026-05-09,1747,SNPP,SNPP,n,2.0NRT,285.74,0.95,N
36.0033,129.39253,310.47,0.42,0.45,2026-05-09,1747,SNPP,SNPP,n,2.0NRT,288.69,1.67,N
35.99934,129.41071,296.83,0.42,0.45,2026-05-09,1747,SNPP,SNPP,n,2.0NRT,286.21,0.63,N
35.99826,129.39574,304.04,0.42,0.45,2026-05-09,1747,SNPP,SNPP,n,2.0NRT,287.38,1.75,N
35.49999,129.35201,297.03,0.42,0.46,2026-05-09,1747,SNPP,SNPP,n,2.0NRT,286.96,1.09,N
35.44575,129.33923,298.34,0.42,0.46,2026-05-09,1747,SNPP,SNPP,n,2.0NRT,288.2,1.72,N
35.97134,126.60917,297.28,0.47,0.4,2026-05-09,1747,SNPP,SNPP,n,2.0NRT,285.59,0.61,N
35.97034,126.61427,295.45,0.47,0.4,2026-05-09,1747,SNPP,SNPP,n,2.0NRT,284.6,0.61,N
35.97124,126.60746,295.66,0.47,0.4,2026-05-09,1747,SNPP,SNPP,n,2.0NRT,284.58,0.76,N
35.97026,126.61257,297.77,0.47,0.4,2026-05-09,1747,SNPP,SNPP,n,2.0NRT,286.07,1.24,N
35.37085,128.48779,310.94,0.39,0.44,2026-05-09,1747,SNPP,SNPP,n,2.0NRT,284.23,0.97,N
35.36692,128.48656,300.93,0.39,0.44,2026-05-09,1747,SNPP,SNPP,n,2.0NRT,285.27,0.97,N
35.36931,128.48811,318.09,0.39,0.44,2026-05-09,1747,SNPP,SNPP,n,2.0NRT,286.24,1.91,N
37.48571,129.05739,302.78,0.56,0.43,2026-05-09,1747,SNPP,SNPP,n,2.0NRT,285.27,0.75,N
37.48322,129.04961,299.51,0.56,0.43,2026-05-09,1747,SNPP,SNPP,n,2.0NRT,285.62,1.26,N
37.42632,129.17918,298.6,0.57,0.43,2026-05-09,1747,SNPP,SNPP,n,2.0NRT,285.08,0.79,N
37.42384,129.17131,303.11,0.57,0.43,2026-05-09,1747,SNPP,SNPP,n,2.0NRT,285.49,1.47,N
37.42196,129.17014,301.98,0.57,0.43,2026-05-09,1747,SNPP,SNPP,n,2.0NRT,285.21,1.07,N
35.86185,128.37019,325.91,0.69,0.74,2026-05-10,0328,SNPP,SNPP,n,2.0NRT,293.13,4.9,D
36.00391,129.39357,337.06,0.61,0.53,2026-05-10,0508,SNPP,SNPP,l,2.0NRT,309.45,7.9,D
36.14183,126.84657,334.8,0.44,0.46,2026-05-10,0508,SNPP,SNPP,n,2.0NRT,295.89,5.94,D
36.14136,126.84153,343.75,0.44,0.46,2026-05-10,0508,SNPP,SNPP,n,2.0NRT,300.53,5.94,D
36.98465,126.71124,340.69,0.44,0.46,2026-05-10,0508,SNPP,SNPP,l,2.0NRT,310.8,6.97,D
37.49151,126.64162,318.53,0.39,0.36,2026-05-10,1728,SNPP,SNPP,n,2.0NRT,288.46,1.89,N
37.22916,128.32253,319.76,0.39,0.36,2026-05-10,1728,SNPP,SNPP,n,2.0NRT,286.31,2.12,N
37.48885,126.63647,301.82,0.39,0.36,2026-05-10,1728,SNPP,SNPP,n,2.0NRT,286.48,1.28,N
37.48819,126.64086,302.01,0.39,0.36,2026-05-10,1728,SNPP,SNPP,n,2.0NRT,286.91,0.86,N
37.20496,128.30286,308.2,0.39,0.36,2026-05-10,1728,SNPP,SNPP,n,2.0NRT,284.52,0.61,N
37.18498,128.32019,304.34,0.39,0.36,2026-05-10,1728,SNPP,SNPP,n,2.0NRT,283.89,1,N
37.02573,128.3187,324.95,0.39,0.36,2026-05-10,1730,SNPP,SNPP,n,2.0NRT,287.53,2.24,N
37.02502,128.32297,296.02,0.39,0.36,2026-05-10,1730,SNPP,SNPP,n,2.0NRT,284.21,0.73,N
37.01162,128.34196,315.65,0.39,0.36,2026-05-10,1730,SNPP,SNPP,n,2.0NRT,286.07,1.58,N
36.98751,126.69863,311.46,0.39,0.36,2026-05-10,1730,SNPP,SNPP,n,2.0NRT,288.98,1.96,N
36.98686,126.70297,304.95,0.39,0.36,2026-05-10,1730,SNPP,SNPP,n,2.0NRT,287.81,1.02,N
36.9855,126.68919,306.23,0.39,0.36,2026-05-10,1730,SNPP,SNPP,n,2.0NRT,289.09,2.82,N
36.98225,126.71088,317.51,0.39,0.36,2026-05-10,1730,SNPP,SNPP,n,2.0NRT,288.7,1.08,N
36.98218,126.68841,338.9,0.39,0.36,2026-05-10,1730,SNPP,SNPP,n,2.0NRT,292.51,2.82,N
36.98153,126.69276,298.16,0.39,0.36,2026-05-10,1730,SNPP,SNPP,n,2.0NRT,287.49,1.53,N
36.97958,126.70576,305.7,0.39,0.36,2026-05-10,1730,SNPP,SNPP,n,2.0NRT,288.01,1.83,N
36.97894,126.71011,301.3,0.39,0.36,2026-05-10,1730,SNPP,SNPP,n,2.0NRT,284.8,1.08,N
36.97887,126.68763,296.87,0.39,0.36,2026-05-10,1730,SNPP,SNPP,n,2.0NRT,286.2,0.8,N
36.01604,129.37965,305.97,0.41,0.37,2026-05-10,1730,SNPP,SNPP,n,2.0NRT,286.37,1.08,N
36.00776,129.38675,305.23,0.41,0.37,2026-05-10,1730,SNPP,SNPP,n,2.0NRT,286.96,1.49,N
36.00675,129.37254,304.66,0.41,0.37,2026-05-10,1730,SNPP,SNPP,n,2.0NRT,282.14,1.61,N
36.00439,129.38586,313.69,0.41,0.37,2026-05-10,1730,SNPP,SNPP,n,2.0NRT,289.4,1.49,N
36.00361,129.3903,312.79,0.41,0.37,2026-05-10,1730,SNPP,SNPP,n,2.0NRT,287.88,1.79,N
36.00125,129.40364,304.05,0.41,0.37,2026-05-10,1730,SNPP,SNPP,n,2.0NRT,286.99,0.95,N
36.00261,129.37608,316.68,0.41,0.37,2026-05-10,1730,SNPP,SNPP,n,2.0NRT,284.44,1.26,N
35.99868,129.3983,301.64,0.41,0.37,2026-05-10,1730,SNPP,SNPP,n,2.0NRT,287.11,0.84,N
35.99789,129.40276,302.47,0.41,0.37,2026-05-10,1730,SNPP,SNPP,n,2.0NRT,286.09,0.84,N
35.97096,126.60974,297.88,0.39,0.36,2026-05-10,1730,SNPP,SNPP,n,2.0NRT,287.79,0.62,N
35.97031,126.61399,303.82,0.39,0.36,2026-05-10,1730,SNPP,SNPP,n,2.0NRT,287.34,0.62,N
35.49874,129.35477,299.09,0.41,0.37,2026-05-10,1730,SNPP,SNPP,n,2.0NRT,286.12,1.04,N
35.44556,129.33856,298.97,0.41,0.37,2026-05-10,1730,SNPP,SNPP,n,2.0NRT,288.91,1.44,N
35.44321,129.35196,299.91,0.41,0.37,2026-05-10,1730,SNPP,SNPP,n,2.0NRT,289.6,1.09,N
35.37005,128.48912,317.95,0.39,0.36,2026-05-10,1730,SNPP,SNPP,n,2.0NRT,284.89,1.81,N
35.08367,128.99126,317.64,0.4,0.37,2026-05-10,1730,SNPP,SNPP,n,2.0NRT,287.61,0.89,N
35.0803,128.99043,315.27,0.4,0.37,2026-05-10,1730,SNPP,SNPP,n,2.0NRT,287.07,1.39,N
35.09914,128.86299,306.23,0.4,0.37,2026-05-10,1730,SNPP,SNPP,n,2.0NRT,286.14,0.7,N
35.09578,128.86217,301.05,0.4,0.37,2026-05-10,1730,SNPP,SNPP,n,2.0NRT,285.19,0.75,N
35.08256,128.99084,340.92,0.48,0.4,2026-05-11,0451,SNPP,SNPP,n,2.0NRT,305.46,4.51,D
37.4843,129.05319,300.63,0.44,0.39,2026-05-11,1709,SNPP,SNPP,n,2.0NRT,273.99,1,N
37.48365,129.05823,303.68,0.44,0.39,2026-05-11,1709,SNPP,SNPP,n,2.0NRT,278.26,1,N
35.49911,129.35222,296.81,0.42,0.38,2026-05-11,1709,SNPP,SNPP,n,2.0NRT,274.63,0.51,N
36.98162,126.71225,328.5,0.41,0.37,2026-05-12,0432,SNPP,SNPP,l,2.0NRT,291.33,5.76,D
36.98186,126.69324,331.97,0.41,0.37,2026-05-12,0432,SNPP,SNPP,l,2.0NRT,288.2,4.36,D
37.48674,129.05609,328.98,0.38,0.36,2026-05-12,0432,SNPP,SNPP,n,2.0NRT,294.65,4.38,D
37.59828,129.01042,305.84,0.5,0.49,2026-05-12,1652,SNPP,SNPP,n,2.0NRT,288.99,1.17,N
37.59781,129.01602,298.71,0.5,0.49,2026-05-12,1652,SNPP,SNPP,n,2.0NRT,288.57,1.17,N
37.48381,129.05711,326.47,0.49,0.49,2026-05-12,1652,SNPP,SNPP,n,2.0NRT,288.68,2.22,N
37.48428,129.05164,302.05,0.49,0.49,2026-05-12,1652,SNPP,SNPP,n,2.0NRT,288.07,3.53,N
37.49297,126.63941,306.36,0.33,0.56,2026-05-12,1652,SNPP,SNPP,n,2.0NRT,287.44,0.86,N
37.48779,126.63889,299.08,0.33,0.56,2026-05-12,1652,SNPP,SNPP,n,2.0NRT,285.96,0.38,N
37.01342,128.34422,301.74,0.53,0.5,2026-05-12,1652,SNPP,SNPP,n,2.0NRT,284.89,0.92,N
36.99001,126.69917,296.83,0.33,0.55,2026-05-12,1652,SNPP,SNPP,n,2.0NRT,285.83,1.45,N
36.98537,126.6911,320.21,0.33,0.55,2026-05-12,1652,SNPP,SNPP,n,2.0NRT,286.14,1.57,N
36.98561,126.68733,314.73,0.33,0.55,2026-05-12,1652,SNPP,SNPP,n,2.0NRT,286.94,1.57,N
36.98438,126.7062,301.37,0.33,0.55,2026-05-12,1652,SNPP,SNPP,n,2.0NRT,288.87,1.47,N
36.98413,126.70999,300.41,0.33,0.55,2026-05-12,1652,SNPP,SNPP,n,2.0NRT,287.39,0.87,N
36.98856,126.68867,301.07,0.33,0.55,2026-05-12,1652,SNPP,SNPP,n,2.0NRT,283.98,1.04,N
36.9883,126.69243,299.22,0.33,0.55,2026-05-12,1652,SNPP,SNPP,n,2.0NRT,284.19,1.04,N
36.98343,126.68813,326.17,0.33,0.55,2026-05-12,1652,SNPP,SNPP,n,2.0NRT,288.15,1.04,N
36.98316,126.69191,306.13,0.33,0.55,2026-05-12,1652,SNPP,SNPP,n,2.0NRT,285.3,1.04,N
36.98207,126.70699,312.24,0.33,0.55,2026-05-12,1652,SNPP,SNPP,n,2.0NRT,289.97,2.35,N
36.98181,126.71076,299.51,0.33,0.55,2026-05-12,1652,SNPP,SNPP,n,2.0NRT,286.71,0.82,N
36.02761,129.39565,309.23,0.46,0.47,2026-05-12,1652,SNPP,SNPP,n,2.0NRT,288.28,2.83,N
36.01048,129.38705,296.68,0.46,0.47,2026-05-12,1652,SNPP,SNPP,n,2.0NRT,286.08,1.09,N
36.00713,129.37616,303.31,0.46,0.47,2026-05-12,1652,SNPP,SNPP,n,2.0NRT,285.54,1.27,N
36.00613,129.38647,299.63,0.46,0.47,2026-05-12,1652,SNPP,SNPP,n,2.0NRT,287.87,1.09,N
36.00564,129.39157,303.27,0.46,0.47,2026-05-12,1652,SNPP,SNPP,n,2.0NRT,287.33,1.41,N
36.00277,129.37556,308.25,0.46,0.47,2026-05-12,1652,SNPP,SNPP,n,2.0NRT,285.96,1.1,N
36.00128,129.39096,310.39,0.46,0.47,2026-05-12,1652,SNPP,SNPP,n,2.0NRT,286.74,1.49,N
36.00079,129.39607,306.3,0.46,0.47,2026-05-12,1652,SNPP,SNPP,n,2.0NRT,287.74,1.49,N
35.50041,129.35237,299.08,0.45,0.47,2026-05-12,1652,SNPP,SNPP,n,2.0NRT,287.27,0.68,N
35.44788,129.33784,298.33,0.45,0.47,2026-05-12,1652,SNPP,SNPP,n,2.0NRT,287.27,2.14,N
35.10222,128.87448,300.5,0.47,0.48,2026-05-12,1652,SNPP,SNPP,n,2.0NRT,284.4,0.51,N
35.09879,128.86339,305.97,0.48,0.48,2026-05-12,1652,SNPP,SNPP,n,2.0NRT,284.79,0.94,N
35.08234,128.98849,328.24,0.47,0.48,2026-05-12,1652,SNPP,SNPP,n,2.0NRT,286.47,3.84,N
37.01112,128.33789,300.61,0.65,0.73,2026-05-12,1832,SNPP,SNPP,n,2.0NRT,280.11,1.99,N
37.01497,128.34129,295.53,0.65,0.73,2026-05-12,1832,SNPP,SNPP,n,2.0NRT,278.72,0.63,N
36.98728,126.68655,295.68,0.54,0.68,2026-05-12,1832,SNPP,SNPP,n,2.0NRT,285.1,1.29,N
36.98554,126.69244,310.88,0.54,0.68,2026-05-12,1832,SNPP,SNPP,n,2.0NRT,286.29,2.44,N
36.98034,126.70999,298.79,0.54,0.68,2026-05-12,1832,SNPP,SNPP,n,2.0NRT,285.15,1.74,N
36.98133,126.68379,297.29,0.54,0.68,2026-05-12,1832,SNPP,SNPP,n,2.0NRT,284.71,1.05,N
37.00721,126.39392,296.12,0.52,0.67,2026-05-12,1832,SNPP,SNPP,n,2.0NRT,285.93,1.81,N
36.00377,129.38794,297.33,0.78,0.78,2026-05-12,1832,SNPP,SNPP,n,2.0NRT,283.81,2.21,N
36.00101,129.39072,296.81,0.78,0.78,2026-05-12,1832,SNPP,SNPP,n,2.0NRT,284.05,3.19,N
35.14216,128.87912,337.37,0.53,0.42,2026-05-13,0412,SNPP,SNPP,n,2.0NRT,302.37,5.4,D
35.14595,128.87796,340.81,0.53,0.42,2026-05-13,0412,SNPP,SNPP,n,2.0NRT,302.75,5.4,D
35.14713,128.8756,328.68,0.53,0.42,2026-05-13,0412,SNPP,SNPP,l,2.0NRT,301.64,6.42,D
35.14109,126.79063,337.13,0.45,0.47,2026-05-13,0412,SNPP,SNPP,n,2.0NRT,303.01,1.94,D
36.00778,129.37859,334.96,0.49,0.4,2026-05-13,0412,SNPP,SNPP,l,2.0NRT,308.65,3.09,D
35.93041,128.93839,335.03,0.51,0.41,2026-05-13,0412,SNPP,SNPP,l,2.0NRT,309.39,6.33,D
35.93021,128.94221,335.63,0.51,0.41,2026-05-13,0412,SNPP,SNPP,l,2.0NRT,308.94,5.87,D
36.10342,127.07537,328.7,0.42,0.45,2026-05-13,0412,SNPP,SNPP,n,2.0NRT,299.65,1.07,D
36.50099,127.36752,332.86,0.4,0.44,2026-05-13,0412,SNPP,SNPP,n,2.0NRT,299.41,2.07,D
37.0843,127.94456,336.4,0.54,0.42,2026-05-13,0412,SNPP,SNPP,l,2.0NRT,308.49,2.68,D
36.98242,126.71296,336.75,0.42,0.45,2026-05-13,0412,SNPP,SNPP,n,2.0NRT,304.05,5.04,D
